date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:47:26	13584/13584	---M--	200	added ('OK')	font/woff2	date:Tue,%2024%20Mar%202020%2007:46:02%20GMT	https://stmdigitalpro.com/assets/webfonts/fa-regular-400.woff2	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/webfonts/fa-regular-400.woff2	(from https://stmdigitalpro.com/assets/css/all.min.css)
16:47:26	715890/715890	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2030%20Mar%202021%2016:33:12%20GMT	https://stmdigitalpro.com/assets/webfonts/fa-brands-400.svg	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/webfonts/fa-brands-400.svg	(from https://stmdigitalpro.com/assets/css/all.min.css)
16:47:26	16800/16800	---M--	200	added ('OK')	font/woff	date:Tue,%2024%20Mar%202020%2007:46:02%20GMT	https://stmdigitalpro.com/assets/webfonts/fa-regular-400.woff	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/webfonts/fa-regular-400.woff	(from https://stmdigitalpro.com/assets/css/all.min.css)
16:47:26	34092/34092	---M--	200	added ('OK')	font/ttf	date:Tue,%2024%20Mar%202020%2007:46:02%20GMT	https://stmdigitalpro.com/assets/webfonts/fa-regular-400.ttf	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/webfonts/fa-regular-400.ttf	(from https://stmdigitalpro.com/assets/css/all.min.css)
16:47:27	144322/144322	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2030%20Mar%202021%2016:33:12%20GMT	https://stmdigitalpro.com/assets/webfonts/fa-regular-400.svg	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/webfonts/fa-regular-400.svg	(from https://stmdigitalpro.com/assets/css/all.min.css)
16:47:27	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2024%20Mar%202020%2007:46:02%20GMT	https://stmdigitalpro.com/assets/webfonts/fa-solid-900.eot	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/webfonts/fa-solid-900.eot	(from https://stmdigitalpro.com/assets/css/all.min.css)
16:47:27	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2024%20Mar%202020%2007:46:02%20GMT	https://stmdigitalpro.com/assets/webfonts/fa-solid-900.eot?	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/webfonts/fa-solid-900d41d.eot	(from https://stmdigitalpro.com/assets/css/all.min.css)
16:47:27	79444/79444	---M--	200	added ('OK')	font/woff2	date:Tue,%2024%20Mar%202020%2007:46:02%20GMT	https://stmdigitalpro.com/assets/webfonts/fa-solid-900.woff2	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/webfonts/fa-solid-900.woff2	(from https://stmdigitalpro.com/assets/css/all.min.css)
16:47:27	103300/103300	---M--	200	added ('OK')	font/woff	date:Tue,%2024%20Mar%202020%2007:46:02%20GMT	https://stmdigitalpro.com/assets/webfonts/fa-solid-900.woff	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/webfonts/fa-solid-900.woff	(from https://stmdigitalpro.com/assets/css/all.min.css)
16:47:28	202616/202616	---M--	200	added ('OK')	font/ttf	date:Tue,%2024%20Mar%202020%2007:46:02%20GMT	https://stmdigitalpro.com/assets/webfonts/fa-solid-900.ttf	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/webfonts/fa-solid-900.ttf	(from https://stmdigitalpro.com/assets/css/all.min.css)
16:47:28	2361/2361	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Oct%202022%2019:09:53%20GMT	https://stmdigitalpro.com/assets/css/owl.video.play.png	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/css/owl.video.play.png	(from https://stmdigitalpro.com/assets/css/owl.min.css)
16:47:28	2361/2361	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Oct%202022%2019:09:53%20GMT	https://stmdigitalpro.com/assets/css/images/ui-icons_444444_256x240.png	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/css/images/ui-icons_444444_256x240.png	(from https://stmdigitalpro.com/assets/css/jquery-ui.min.css)
16:47:28	2361/2361	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Oct%202022%2019:09:53%20GMT	https://stmdigitalpro.com/assets/css/images/ui-icons_555555_256x240.png	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/css/images/ui-icons_555555_256x240.png	(from https://stmdigitalpro.com/assets/css/jquery-ui.min.css)
16:47:28	2361/2361	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Oct%202022%2019:09:53%20GMT	https://stmdigitalpro.com/assets/css/images/ui-icons_ffffff_256x240.png	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/css/images/ui-icons_ffffff_256x240.png	(from https://stmdigitalpro.com/assets/css/jquery-ui.min.css)
16:47:29	897426/897426	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2030%20Mar%202021%2016:33:12%20GMT	https://stmdigitalpro.com/assets/webfonts/fa-solid-900.svg	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/webfonts/fa-solid-900.svg	(from https://stmdigitalpro.com/assets/css/all.min.css)
16:47:29	2361/2361	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Oct%202022%2019:09:53%20GMT	https://stmdigitalpro.com/assets/css/images/ui-icons_777620_256x240.png	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/css/images/ui-icons_777620_256x240.png	(from https://stmdigitalpro.com/assets/css/jquery-ui.min.css)
16:47:29	2361/2361	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Oct%202022%2019:09:53%20GMT	https://stmdigitalpro.com/assets/css/images/ui-icons_cc0000_256x240.png	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/css/images/ui-icons_cc0000_256x240.png	(from https://stmdigitalpro.com/assets/css/jquery-ui.min.css)
16:47:29	2361/2361	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Oct%202022%2019:09:53%20GMT	https://stmdigitalpro.com/assets/css/images/ui-icons_777777_256x240.png	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/css/images/ui-icons_777777_256x240.png	(from https://stmdigitalpro.com/assets/css/jquery-ui.min.css)
16:47:29	7314/7314	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2015%20Jun%202020%2022:32:16%20GMT	https://stmdigitalpro.com/assets/css/Flaticon.eot	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/css/Flaticon.eot	(from https://stmdigitalpro.com/assets/css/flaticon.css)
16:47:30	7314/7314	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2015%20Jun%202020%2022:32:16%20GMT	https://stmdigitalpro.com/assets/css/Flaticon.eot?	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/css/Flaticond41d.eot	(from https://stmdigitalpro.com/assets/css/flaticon.css)
16:47:30	3716/3716	---M--	200	added ('OK')	font/woff2	date:Mon,%2015%20Jun%202020%2022:32:16%20GMT	https://stmdigitalpro.com/assets/css/Flaticon.woff2	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/css/Flaticon.woff2	(from https://stmdigitalpro.com/assets/css/flaticon.css)
16:47:30	4540/4540	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Jun%202020%2022:32:16%20GMT	https://stmdigitalpro.com/assets/css/Flaticon.woff	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/css/Flaticon.woff	(from https://stmdigitalpro.com/assets/css/flaticon.css)
16:47:30	7136/7136	---M--	200	added ('OK')	font/ttf	date:Mon,%2015%20Jun%202020%2022:32:14%20GMT	https://stmdigitalpro.com/assets/css/Flaticon.ttf	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/css/Flaticon.ttf	(from https://stmdigitalpro.com/assets/css/flaticon.css)
16:47:30	38178/38178	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2030%20Mar%202021%2016:33:12%20GMT	https://stmdigitalpro.com/assets/css/Flaticon.svg	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/css/Flaticon.svg	(from https://stmdigitalpro.com/assets/css/flaticon.css)
16:47:31	9105/9105	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Apr%202020%2015:27:46%20GMT	https://stmdigitalpro.com/assets/css/img/footer-shape.png	F:/Torrents/Site%20clonado/stmdigitalpro.com/assets/css/img/footer-shape.png	(from https://stmdigitalpro.com/assets/css/main.css)
